500,485,502,0,430,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,1013,1013,1014,0,3845,3846,3845,3846,0,0,492,493,494,0,0,0,0,0,0,485,0,0,0,0,0,0,485,0,0
0,0,0,0,485,492,493,494,0,0,1958,1959,1959,1959,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,501,502,485,0,0,485,0,0,0,0,485,0,421,422,492,493,494,0
0,0,0,492,493,494,501,502,0,0,1966,1967,1967,1967,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,492,493,494,0,0,0,0,0,492,493,494,429,0,500,501,485,0
485,0,0,500,485,502,0,485,0,0,1980,1982,1982,1983,1984,0,0,2110,2111,2111,2111,2112,0,0,0,0,1829,1830,1831,1831,1831,1831,1831,1832,0,0,0,0,0,500,501,502,0,0,0,485,0,500,501,502,0,485,0,492,493,494
0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027,1028,0,0,1004,1005,1006,0,0,492,0,0,0,485,0,0,0,494,500,501,495
422,0,0,0,0,0,495,0,0,1025,1026,0,0,0,0,0,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,0,0,1012,1013,1014,0,0,0,0,495,0,0,0,0,0,0,0,0,503
430,0,485,0,0,0,503,0,485,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,0,0,0,0,421,422,0,485,0
0,0,0,0,0,485,0,0,0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,0,0,0,0
485,0,0,0,0,0,0,421,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,422,0,0,0,0,0,0,0,0,3071,3093,3095,3096,2653,2654,2655,2656,0,0,0,0,0,0,0,494,0,0,0,0
0,494,0,0,0,0,0,429,430,0,0,0,0,2401,2402,2403,2404,2405,2406,2407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,0,485
0,0,0,485,0,0,485,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,493,494,0,0
485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,495,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,500,501,485,0,0
0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,1026,0,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,492,493,494,0
421,422,492,493,494,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,963,1033,0,0,0,0,0,495,495,0,0,0,0,0,0,0,2609,2610,2611,2612,2613,0,0,0,0,0,0,0,0,0,0,0,0,501,502,0
429,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2249,2250,2251,2252,2253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046,1047,1048,0,0,0,0
0,485,0,421,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027,1028,0,0,0,0,0,1054,1055,1056,0,0,0,0
0,0,0,0,485,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,492,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953,0,1073,1074,0,0,0,0,0,421,422,0,0
0,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,0,0,0
0,0,0,0,0,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,0,485,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,421,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,421,422,0,0,0,0,0,0,0,0,0,0,0,0,1958,1959,1959,1959,1960,0,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0,0,0,485,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,485,0,0,485,0,0,485,0,0,0,0,0,0,0,0,1966,1967,1967,1967,1968,0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,421,422
0,0,0,0,0,0,0,0,0,0,0,0,494,492,493,494,492,493,494,0,0,0,0,0,0,0,1980,1982,1982,1983,1984,0,0,492,493,0,0,0,0,0,0,0,0,0,0,421,422,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,495,501,485,500,501,502,0,0,0,0,0,0,0,2020,2021,2038,2039,2024,0,0,0,0,492,493,494,0,485,0,0,0,421,422,0,0,0,0,495,0,0,0,0,485,0
0,0,0,0,0,0,0,0,0,0,0,485,0,503,492,493,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,500,501,502,0,0,0,0,0,0,0,485,0,421,422,0,0,485,0,492,0,494
0,0,0,0,0,0,0,0,421,422,0,0,0,0,485,501,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,0,0,0,421,422,0,492,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,485,0,429,430,0,0,0,492,493,494,0,0,0,0,0,1025,1026,0,0,0,0,0,0,0,0,0,0,0,495,0,0,0,0,485,0,0,0,0,0,0,0,0,485,0,0,0,0,0,421,422
0,0,0,0,0,492,493,494,0,485,0,0,485,500,501,502,421,422,0,0,0,1033,0,0,0,0,0,0,0,0,0,0,0,0,503,0,0,0,0,0,0,0,421,422,0,485,0,0,0,0,0,471,421,422,0,0
0,0,0,0,0,500,501,502,0,0,0,492,493,494,0,485,0,0,0,0,0,0,0,0,0,1027,1028,0,0,0,0,0,0,0,0,485,0,0,485,0,421,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,421,422,0,0,500,501,495,0,0,494,0,0,0,0,0,0,0,0,0,1036,0,0,0,0,0,0,0,0,0,0,492,493,494,429,0,421,422,0,0,0,0,485,0,421,422,0,0,0,0
0,0,0,0,0,0,0,0,430,0,0,485,0,503,0,0,0,1829,1830,1831,1831,1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,501,502,485,0,0,0,0,485,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,485,0,0,0,0,0,1004,1005,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,422,492,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,495,0,0,0,0,0,0,0,1012,1013,1014,0,0,0,0,0,0,0,0,0,2110,2111,2111,2111,2112,0,0,0,0,0,0,0,0,0,0,492,0,0,0,0,0,0,421,422,0,0,0,0,0,0
0,0,0,0,421,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,0,485,500,0,0,485,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,493,494,0,492,493,494,421,422,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,0,500,501,502,485,500,501,502,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,485,0,0,0,0,1829,1830,1830,1830,1830,1830,1831,1832,0,0,0,0,0,0,0,0,0,0,0,0,0,492,493,494,0,0,495,492,493,494,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,421,422,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1829,1830,1831,1831,1832,0,0,0,0,500,495,502,0,0,503,500,501,502,421,422,0,0,0,0,0,0,0,0,0,0
0,0,421,422,0,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,1026,0,0,0,503,0,0,485,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,503,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,0,0,0,485,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,421,422,421,422,421,422,421,422,421,422,0,0,0,0,0,0,0,0,0,0,0,0,421,422,421,422,421,422,421,422,421,422,421,422,421,422,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,422,421,422,0,0,0,0,421,422,421,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
