5,6,2,4,5,2,3,5,4,2,2,3,4,2,6,2,3,4,4,4,6,4,2,5,6,2,5,6,6,6,2,2,2,3,3,2,2,4,6,6,5,2,4,2,4,4,4,3,3,3,3,5,3,5,3,6
6,4,2,3,5,6,5,4,5,4,5,3,3,6,3,3,4,3,3,6,6,2,4,3,2,4,2,4,4,2,2,6,6,4,2,2,4,5,2,3,2,5,3,5,6,4,6,2,2,2,4,5,4,5,2,5
6,2,4,4,5,5,5,6,4,4,5,2,6,2,2,2,6,6,4,3,2,3,2,4,3,6,3,3,4,6,6,3,3,4,6,5,6,5,3,5,6,6,3,6,4,2,3,6,4,2,6,6,6,2,6,6
6,4,3,4,2,5,5,3,5,2,4,5,3,4,5,3,4,2,4,3,5,5,4,5,5,4,4,2,5,2,4,2,6,6,3,4,5,2,4,4,6,2,4,5,3,5,6,2,3,5,3,3,3,3,4,5
3,5,4,4,4,3,2,2,2,4,2,3,4,3,3,2,4,6,4,4,6,2,5,5,5,4,2,4,5,4,5,5,6,2,4,5,5,5,2,2,3,4,5,6,2,2,4,4,6,6,2,4,2,4,5,4
3,5,6,5,5,6,4,3,3,4,2,2,3,3,6,2,5,4,3,6,5,5,6,4,3,5,4,5,4,3,5,3,2,5,2,3,3,3,5,6,2,4,2,4,2,3,6,4,5,3,4,5,6,6,5,4
3,2,5,3,3,3,6,6,3,3,3,6,2,4,3,3,2,4,2,3,6,5,5,5,2,6,5,2,5,6,2,4,3,5,6,2,6,6,2,6,3,5,2,3,5,4,2,3,6,6,6,2,3,5,4,3
6,2,4,5,3,4,4,3,3,6,4,6,6,2,4,2,4,6,2,3,2,3,2,5,3,4,2,6,6,2,267,267,267,6,2,5,2,2,6,5,6,3,6,3,2,6,3,5,5,3,5,4,4,6,2,5
3,6,4,6,3,6,6,6,3,5,5,5,6,2,5,3,4,6,3,4,6,3,3,5,3,4,6,6,4,4,6,4,6,3,3,2,5,6,4,5,5,3,5,5,3,5,3,6,4,2,2,2,2,5,6,6
6,6,2,4,3,5,3,4,5,3,3,5,4,5,5,2,6,6,2,6,6,4,2,3,3,4,2,6,5,4,4,6,2,2,2,2,2,5,6,5,2,3,3,3,4,3,5,5,3,2,4,5,4,4,4,2
6,6,2,2,6,3,6,3,5,2,3,2,5,5,2,2,2,6,5,5,2,5,6,6,4,3,3,3,6,2,4,6,6,6,4,4,4,4,5,3,3,5,6,3,5,6,2,3,3,6,4,4,3,6,4,2
4,2,3,6,2,2,6,2,4,3,4,5,4,2,4,5,3,2,5,3,6,4,2,6,2,3,4,2,3,4,4,2,5,5,5,4,3,5,5,5,4,3,6,2,4,4,3,4,3,3,5,5,2,2,5,6
5,6,2,6,4,6,6,5,4,3,2,2,2,5,2,5,5,3,3,6,6,5,5,2,5,2,6,6,2,6,4,5,3,3,4,6,3,6,4,5,2,2,2,3,3,3,5,3,5,4,3,5,5,4,4,5
2,6,4,6,3,3,6,4,4,3,6,4,2,5,6,5,6,4,2,3,6,6,3,3,4,5,4,2,5,3,4,5,4,6,6,5,5,5,5,3,5,4,3,6,5,3,4,2,6,5,3,4,5,3,2,3
5,6,2,3,3,3,2,3,2,3,3,4,2,3,3,6,265,6,6,4,6,5,6,6,2,6,6,6,4,6,4,5,3,2,5,2,4,6,2,2,4,4,6,6,6,6,3,4,4,5,2,4,5,4,5,5
2,5,4,5,3,5,2,6,6,2,5,4,3,4,5,3,6,2,5,5,5,5,6,3,2,4,3,5,2,5,3,4,3,4,4,4,2,3,4,2,2,3,5,6,6,6,4,4,2,6,3,3,4,6,5,5
3,3,6,6,3,2,4,2,2,5,2,2,2,6,3,5,6,6,4,3,2,2,2,6,5,4,6,4,5,5,5,4,5,2,4,6,4,3,6,2,2,6,6,5,3,4,3,3,2,4,5,4,3,5,4,6
2,2,3,3,2,5,5,3,3,6,5,6,2,3,6,5,5,6,4,3,5,2,2,4,3,5,3,4,5,6,3,6,4,6,6,4,3,2,2,4,4,5,6,3,3,5,3,3,6,4,2,5,3,3,4,5
2,2,3,4,6,5,5,5,2,5,5,4,3,2,4,3,5,3,5,6,2,6,4,6,5,6,6,5,2,5,2,4,4,2,2,4,4,5,5,5,5,3,5,6,6,2,6,5,2,3,2,6,2,5,6,2
3,4,6,5,3,3,2,3,2,6,5,5,4,2,5,5,4,6,2,4,5,6,2,3,2,3,3,3,5,5,6,4,2,5,2,6,2,3,6,3,5,5,2,3,2,6,3,5,3,2,2,4,2,6,5,2
794,794,4,2,6,2,5,4,4,6,5,6,2,2,3,6,6,4,4,3,4,5,2,3,5,3,2,6,6,5,6,5,5,4,6,3,3,2,5,6,4,6,3,5,6,2,4,4,5,4,6,3,3,2,4,2
794,794,794,794,3,5,5,2,5,3,2,3,2,4,4,5,4,6,6,3,3,5,4,4,5,3,2,2,4,3,6,5,2,3,5,3,6,6,5,3,2,4,3,2,6,3,4,2,4,5,6,3,3,4,3,5
794,794,794,794,794,794,4,5,5,5,3,4,6,2,6,5,5,2,4,3,5,6,6,6,4,5,6,2,6,5,2,5,5,3,5,5,4,5,5,2,3,4,5,6,2,5,6,3,5,2,3,6,4,2,3,6
794,794,794,794,794,794,794,2,6,3,3,2,4,5,4,4,5,3,6,6,6,5,4,6,4,4,6,3,6,6,6,2,6,6,3,3,5,5,5,4,5,5,4,4,3,4,3,2,3,2,2,5,5,2,4,6
794,794,794,794,794,794,794,3,4,3,4,2,5,5,3,6,3,2,5,4,3,5,2,3,4,6,4,2,3,6,5,5,4,5,2,3,2,4,4,5,3,6,6,4,5,6,6,6,3,5,4,4,4,2,3,3
794,794,794,794,794,794,794,2,6,6,2,4,6,4,6,6,6,3,4,2,3,3,3,5,3,4,4,4,6,4,4,4,2,6,4,2,4,3,5,6,6,3,3,5,4,5,6,3,5,6,3,2,6,5,3,6
794,794,794,794,794,794,3,5,6,4,5,4,6,6,5,4,2,2,5,2,2,3,6,5,4,5,6,5,4,6,5,4,3,5,2,2,4,3,6,4,6,2,3,4,3,3,2,3,3,4,4,5,2,6,3,2
794,794,794,794,794,3,4,2,6,4,3,6,3,4,6,4,4,2,2,3,5,3,5,6,5,2,2,5,2,4,2,2,6,4,4,5,5,6,4,4,6,2,5,2,4,3,6,5,5,2,4,6,4,5,3,4
794,794,794,794,3,3,3,2,6,5,2,6,3,5,2,2,3,5,2,4,3,6,3,2,4,3,6,3,2,5,6,6,2,3,3,3,2,2,5,3,5,4,3,4,6,2,6,4,3,3,4,4,6,3,6,3
794,794,794,6,4,2,3,6,2,5,5,6,4,5,4,2,2,3,4,5,5,3,6,5,4,4,2,6,2,4,2,5,2,4,4,4,5,3,6,4,2,3,6,3,4,6,4,3,6,5,5,6,2,4,5,4
794,794,794,4,2,5,2,3,6,3,2,2,3,3,6,5,2,2,3,2,3,2,6,3,2,6,2,6,5,5,3,5,2,2,6,6,2,2,3,5,4,6,5,4,4,2,3,3,2,3,3,4,2,5,4,5
794,794,794,2,5,3,2,2,5,6,2,3,6,6,5,3,4,5,3,4,2,5,2,4,6,2,2,4,6,3,4,4,4,4,3,2,6,6,6,5,2,2,2,2,5,4,6,4,6,6,6,3,4,6,3,5
794,794,3,5,6,2,5,2,2,5,6,6,3,3,3,3,3,5,4,3,6,3,6,6,6,4,4,3,2,2,4,6,6,6,5,5,6,6,3,2,3,2,5,3,5,4,6,3,6,2,3,4,4,5,3,4
794,3,6,2,6,4,3,5,5,4,6,5,5,5,6,6,4,4,6,5,4,4,4,4,6,3,6,4,4,5,3,5,4,4,6,4,3,6,2,3,2,6,4,6,4,4,4,6,4,5,3,6,2,3,4,3
794,4,4,6,5,4,2,4,4,4,2,4,4,2,5,6,5,3,5,4,2,6,2,3,6,2,6,6,3,3,3,6,5,2,6,3,5,2,3,5,4,4,3,4,5,4,4,2,3,2,5,3,2,3,5,2
794,4,3,3,4,4,5,6,4,4,4,5,6,5,5,4,5,4,4,5,2,5,6,4,4,2,3,2,3,4,4,6,6,3,4,2,2,3,6,6,6,3,4,5,4,3,4,6,4,3,6,6,6,6,4,5
794,794,6,2,3,6,2,2,6,4,6,4,4,6,3,5,3,5,6,3,3,6,4,5,6,4,5,6,3,2,6,3,2,3,2,6,3,6,4,4,2,3,3,5,5,2,4,2,5,2,3,3,4,5,6,4
794,794,4,6,3,4,6,5,4,5,4,6,3,2,6,4,4,4,4,2,2,4,6,5,2,5,3,2,3,4,5,5,4,3,5,4,2,2,2,4,5,6,3,4,4,4,2,3,2,5,6,6,3,5,3,4
794,5,3,4,2,6,2,6,2,5,6,4,4,5,2,5,2,2,3,6,2,5,6,6,4,5,5,3,3,3,4,5,3,5,3,3,5,3,6,2,3,3,4,3,6,4,3,4,2,4,4,3,5,2,4,2
794,6,6,4,4,6,2,3,4,5,2,5,6,3,6,2,5,4,6,3,4,4,5,6,3,3,3,3,2,2,2,4,5,4,3,5,4,4,5,2,3,6,3,5,4,6,3,2,3,6,3,6,4,6,6,2
794,6,3,6,4,3,4,6,5,3,4,3,4,3,5,2,4,6,6,3,6,2,3,5,4,4,3,2,4,4,4,3,4,6,6,4,5,2,4,5,4,6,5,6,5,2,3,2,5,6,2,6,4,5,5,6
794,3,2,2,4,2,4,3,3,6,6,6,6,4,2,6,2,2,4,5,4,5,2,2,5,2,6,3,5,3,4,3,4,5,2,6,6,6,3,2,5,2,6,5,4,2,5,5,2,6,5,6,5,6,4,6
794,3,3,3,6,3,5,2,5,3,5,4,3,5,3,2,5,6,2,5,3,5,3,4,4,6,3,6,6,6,3,6,2,2,3,2,6,4,2,3,3,3,3,2,2,4,6,2,3,4,5,4,6,5,4,4
794,3,3,6,2,5,4,3,5,3,3,5,6,2,2,5,3,3,5,5,3,2,5,4,2,5,4,6,3,6,6,2,4,5,4,3,5,2,4,2,4,4,4,5,6,6,4,6,2,2,3,4,4,6,4,3
2,5,4,2,3,3,2,6,6,3,6,2,4,5,4,5,6,2,6,2,3,5,2,2,6,3,6,2,2,4,3,3,4,5,4,3,5,2,4,2,5,2,2,4,3,6,6,6,6,4,6,2,2,4,5,5
3,4,6,5,2,3,4,3,4,6,5,2,4,3,3,4,2,6,2,5,6,4,4,6,3,4,6,5,2,2,2,6,4,3,3,5,5,6,6,6,5,5,4,5,5,6,3,3,6,3,6,3,6,5,5,6
