493,508,509,510,500,501,502,508,509,510,0,0,670,687,687,687,687,687,687,687,671,0,0,0,0,0,427,428,1279,1298,1298,1298,1298,1280,0,0,3079,3100,3103,3104,2661,2662,2663,2664,0,0,1282,0,0,500,501,502,0,508,509,510
501,502,0,476,508,509,510,437,438,0,0,0,677,2409,2410,2411,2412,2413,2414,2415,677,0,0,0,0,0,435,436,1282,0,0,0,0,1281,0,0,3087,3108,3111,3112,2669,2670,2671,2672,0,0,1282,0,0,508,509,510,493,476,492,493
509,510,492,493,494,492,493,494,503,1273,0,0,677,2417,2418,2419,2420,2421,2422,2423,677,0,0,0,0,0,1279,1298,1294,0,479,0,488,1281,0,0,1853,1854,1855,1856,2677,2678,2679,2680,0,0,1295,1299,0,0,0,500,501,502,500,501
493,494,500,501,502,500,501,502,511,1281,0,0,677,2425,2426,2427,2428,2429,2430,2431,677,0,0,0,0,0,1282,0,479,496,487,496,496,1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,493,508,509,510,508,509
501,502,508,509,510,508,509,510,0,1281,0,0,685,2433,2434,2435,2436,2437,2438,2439,685,0,0,0,0,0,1282,0,487,504,503,504,504,1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,501,502,500,501,502,0
509,510,500,501,502,492,493,494,0,1281,0,0,953,0,0,2443,2444,2445,0,0,971,1041,0,0,0,0,1282,496,496,512,511,512,512,1289,0,0,2617,2618,2619,2620,2621,0,0,1297,1298,1298,1299,0,0,508,509,510,508,509,510,0
437,438,508,509,510,500,501,502,0,1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,504,504,2257,2258,2259,2260,2261,0,0,2625,2626,2627,2628,2629,0,0,973,0,973,0,0,0,0,0,0,0,0,0,0
492,493,494,429,430,508,509,510,0,1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,512,512,2265,2266,2267,2268,2269,0,0,2633,2634,2635,2636,2637,0,0,0,973,0,0,0,0,0,0,0,0,0,0,0
500,501,502,437,438,494,492,493,494,1291,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1280,0,0,0,0,1295,1298,1299,2273,2274,2275,2276,2277,0,0,2641,2642,2643,2644,2645,0,0,1044,0,0,0,0,0,0,0,0,0,0,0,0
508,509,510,500,501,502,500,501,502,0,0,0,0,0,0,0,982,0,0,0,0,1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081,1082,1083,0,1279,1299,0,429,430,0,0
0,0,0,508,509,510,508,509,510,0,0,0,0,0,0,0,0,0,0,0,0,1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,1090,1091,0,1282,492,493,437,438,0,476
0,0,0,0,0,0,0,511,0,0,0,0,0,0,0,0,0,0,0,0,0,1281,0,0,0,0,1279,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1299,0,0,0,0,0,1297,1298,1298,1298,1294,500,501,502,492,493,494
0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,493,494,0,0,0,0,1281,0,0,0,0,1282,949,0,0,0,0,492,493,494,429,430,0,0,0,0,0,0,0,0,0,0,0,0,0,508,509,510,500,501,502
0,824,0,0,0,0,0,0,0,0,0,0,429,430,500,501,502,0,0,0,0,1281,0,0,0,0,1282,0,0,0,0,0,500,501,502,437,438,492,493,494,0,0,0,0,0,0,0,0,492,493,494,476,0,508,509,510
0,0,0,0,0,0,0,0,0,0,492,493,437,438,508,509,510,493,494,0,0,1281,0,0,0,0,1282,0,0,0,0,0,508,509,510,494,0,500,501,502,0,0,0,0,0,0,0,0,500,501,502,492,493,494,429,430
840,0,0,0,0,0,0,0,0,0,500,501,502,500,501,502,500,501,502,0,0,1281,0,0,0,0,1290,0,0,0,0,0,0,500,501,502,493,508,509,510,0,0,0,0,0,429,430,0,508,509,510,500,501,502,437,438
0,0,0,848,0,0,0,0,0,0,508,509,510,508,509,510,508,509,510,0,0,1281,0,0,0,0,2020,2021,2038,2039,2024,0,0,508,509,510,501,502,492,493,494,0,0,429,430,437,438,0,949,503,0,508,509,510,493,476
0,0,0,0,0,0,0,0,840,0,492,493,494,511,500,501,502,0,0,0,0,1289,0,0,0,0,2020,2021,2038,2039,2024,0,492,493,494,508,509,510,500,501,502,476,0,437,438,493,494,429,430,511,492,493,494,500,501,502
0,0,0,0,0,0,0,0,0,0,500,501,502,492,508,509,510,0,0,0,0,0,0,0,0,0,2036,2037,2038,2039,2024,0,500,501,502,492,493,494,508,509,510,429,430,0,500,501,502,437,438,476,500,501,502,508,509,510
0,0,0,0,0,0,493,494,437,438,508,509,510,500,501,502,476,0,0,0,0,0,0,0,0,0,2012,2013,2014,2015,2016,0,508,509,510,500,501,502,492,493,494,437,438,476,508,509,510,492,493,494,508,509,510,0,427,428
0,816,0,0,0,500,501,502,492,493,494,476,493,508,509,510,429,430,0,0,0,1041,0,0,0,0,0,0,0,0,0,0,0,0,511,508,509,510,500,501,502,0,429,430,492,493,494,500,501,502,0,479,427,428,419,420
0,0,0,0,0,508,509,510,500,501,502,500,501,502,492,493,437,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,493,494,492,508,509,510,430,437,438,500,501,502,508,509,510,0,487,419,420,427,428
0,0,0,0,0,0,816,429,508,509,510,508,509,510,500,501,502,0,0,0,0,0,0,0,0,0,1044,0,0,0,0,0,0,0,500,501,502,500,501,502,437,438,429,430,508,509,510,492,493,494,427,428,427,428,419,420
0,0,0,0,0,0,0,437,438,0,492,493,494,511,508,509,510,1837,1838,1839,1839,1840,0,0,0,0,0,0,0,0,0,0,0,1274,508,509,510,508,509,510,493,494,437,438,492,493,494,500,501,502,419,420,419,420,427,428
0,0,0,848,0,0,0,492,493,494,500,501,502,0,0,0,0,1861,1862,1863,1847,1848,0,0,0,0,0,0,0,0,0,0,0,1282,0,0,0,429,430,500,501,502,493,494,500,501,502,508,509,510,427,428,427,428,419,420
0,0,840,0,0,0,503,500,501,502,508,509,510,0,1020,0,1022,1869,1870,1871,1855,1856,0,0,0,0,2118,2119,2119,2119,2120,0,0,1282,0,0,0,437,438,508,509,510,501,502,508,509,510,476,427,428,419,420,419,420,427,428
0,0,0,0,427,428,511,508,509,510,0,1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2145,2146,2147,2148,2149,0,0,1282,0,0,492,493,494,492,493,508,509,510,493,494,0,0,419,420,427,428,427,428,419,420
0,0,0,0,419,420,492,493,494,0,0,1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2161,2162,2163,2164,2165,0,0,1295,1278,0,500,501,502,500,501,502,0,500,501,502,427,428,427,428,419,420,419,420,427,428
0,0,0,0,427,428,500,501,502,0,0,1281,0,0,0,0,0,0,0,0,0,1041,0,0,0,0,0,0,0,0,0,0,0,0,1282,492,508,509,510,508,509,510,493,508,509,510,419,420,419,420,427,428,427,428,419,420
0,0,0,0,419,420,508,509,510,493,494,1281,0,0,1837,1838,1839,1839,1839,1839,1839,1840,0,0,0,0,0,0,0,0,0,0,0,0,1282,500,501,502,0,0,0,500,501,502,0,0,427,428,427,428,419,420,419,420,427,428
0,0,0,0,427,428,427,428,500,501,502,1281,0,0,1837,1838,1839,1839,1839,1839,1839,1840,0,0,0,0,1837,1838,1839,1839,1840,0,0,0,1282,508,509,510,0,0,0,508,509,510,427,428,419,420,419,420,427,428,427,428,419,420
0,0,427,428,419,420,419,420,508,509,510,1281,0,0,1845,1846,1847,1862,1862,1863,1846,1864,0,0,0,0,1845,1846,1847,1862,1848,0,0,0,1290,0,511,0,492,493,494,476,0,0,419,420,427,428,427,428,419,420,419,420,427,428
824,0,419,420,427,428,427,428,511,493,494,1281,0,0,1853,1854,1855,1870,1870,1871,1854,1872,0,0,0,0,1853,1854,1855,1870,1856,1041,0,0,492,493,494,0,500,501,502,492,493,494,427,428,419,420,419,420,427,428,427,428,419,420
0,0,427,428,419,420,419,420,500,501,502,1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,501,502,503,508,509,510,500,501,502,419,420,427,428,427,428,419,420,419,420,427,428
0,0,419,420,427,428,427,428,508,509,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,509,510,511,0,476,0,508,509,510,427,428,419,420,419,420,427,428,427,428,419,420
0,0,427,428,419,420,419,420,427,428,427,428,427,428,427,428,427,428,1297,1298,1298,1280,0,0,0,0,1279,1298,1298,1299,427,428,427,428,427,428,427,428,427,428,427,428,427,428,419,420,427,428,427,428,419,420,419,420,427,428
0,0,419,420,427,428,427,428,419,420,419,420,419,420,419,420,419,420,0,0,0,1289,0,0,0,0,1290,0,0,0,419,420,419,420,419,420,419,420,419,420,419,420,419,420,427,428,419,420,419,420,427,428,427,428,419,420
