0,0,0,0,0,0,0,0,0,162,173,155,155,155,156,0,0,170,172,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,162,181,163,181,181,164,0,0,7,7,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,170,171,171,171,171,172,0,0,7,7,7,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,7,7,7,7,7,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,154,156,0,0,0,0,0,7,7,7,7,7,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,162,164,0,0,0,0,0,0,154,156,7,7,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,162,164,0,0,0,0,0,0,162,164,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,162,173,155,155,155,155,155,155,175,164,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,162,181,157,171,171,171,171,171,171,172,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,162,181,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,162,181,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,170,171,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,7,7,7,7,0,0,0,0,0,957,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,957,0,0,957,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,7,154,155,155,155,155,155,155,155,156,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,170,171,171,171,171,171,159,181,164,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,163,164,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,957,0,0,0,162,163,164,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,171,172,0,0,0,0,0,0,0,0,0
43,43,43,44,0,0,0,0,0,957,957,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0
51,51,51,61,43,44,0,0,0,0,0,957,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0
51,51,51,51,51,61,43,44,154,155,155,156,0,0,0,0,7,7,7,7,0,0,0,0,0,0,0,0
59,59,59,59,59,59,59,60,170,159,163,164,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,162,181,164,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,162,163,164,0,0,0,0,154,155,156,7,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7,7,162,163,164,0,0,0,0,162,163,164,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7,0,7,162,163,173,155,155,155,155,175,181,164,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,957,0,0,162,163,157,171,171,171,171,171,171,172,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,957,7,0,162,163,164,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,957,162,181,164,0,0,0,7,7,7,7,7,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,170,171,172,0,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
