0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,485,0,495,0,0,0,0,0,0,495,0,421,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0,0
495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,533,0,0,957,533
0,0,0,0,0,0,0,0,0,0,485,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957,0,0
0,0,0,0,0,0,0,0,0,0,0,0,421,422,0,0,0,0,0,0,0,0,0,0,0,0,0,421,422,0,0,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,421,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957,0,0
0,0,495,0,0,0,0,0,0,430,0,495,0,485,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,0,0,421,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,422,0,0,0,0,0,0,0,0,0,0,0,0,533,957
0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,485,0,421,422,0,0,0,0,0,0,0,0,0,0,421,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,495,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,422,0,503,492,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1002,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,840,0,0,0,0,0
429,430,485,0,0,421,422,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,533,0,0,837,838,0,533,0,0,0,0,0,0,0,0,0,0,0,1009,1010,1010,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,492,0,0,0,429,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,495,0,0,0,0,0,0,845,846,0,0,0,0,0,0,0,0,0,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,0,0,0,485,0,421,422,0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,492,0,0,837,838,7,0,0,0,837,838,0,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,421,422,492,0,0,0,0,485,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,846,471,0,0,0,845,846,0,837,838,0,0,421,422,837,838,0,0,0,0,0,0,0,0,0,0,837,838,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,0
0,0,0,0,0,485,0,492,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,422,0,495,0,0,0,845,846,0,0,0,0,845,846,0,0,0,0,0,0,533,0,0,495,845,846,0,0,0,0,0,0,0,0,0,485,0,0,0,0,0,0
421,422,421,422,492,493,0,0,0,0,503,0,0,0,0,0,0,0,0,0,1015,1016,0,0,0,0,0,0,0,429,0,7,0,0,0,0,0,0,0,485,0,0,0,0,837,838,421,422,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,495,0,0,0,0,0,0,840,0,0,0,0,0,0,0,0,1023,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,421,422,0,0,0,0,0,0,0,845,846,0,0,0,0,0,0,0,0,0,0,0,837,838,0,0,0,0,0,0,0,0,0,0,533,0,0
0,0,0,0,503,0,0,0,0,0,0,0,0,0,0,0,495,0,485,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,422,0,0,0,0,533,0,0,0,558,0,0,0,0,0,845,846,0,533,0,837,838,0,0,0,0,0,0,0,0
0,0,495,0,0,0,0,0,0,0,0,0,0,495,0,0,503,0,0,0,0,495,0,421,422,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,846,0,0,533,0,0,0,533,840
0,0,503,0,0,0,0,0,0,0,0,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0,0,0,540,541,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,838,0,0,0,0,0,0,0,0,845,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
